gen	arc	test_pcc
117	0-3|0-3|3-14|7-10|10-15|11-13|19-27	0.6862723952770499
117	0-3|0-3|5-9|3-9|17-23|12-20|19-34	0.6809933307434147
117	0-3|0-3|3-7|5-7|10-19|9-18|18-24	0.7156339637791892
118	0-3|0-3|6-14|5-13|10-22|14-24|19-27	0.6987685139027184
118	0-3|0-3|7-15|7-14|8-13|9-14|20-22	0.6081028858659326
118	0-3|0-3|3-13|10-14|9-17|12-16|16-24	0.7102786728678324
118	0-3|0-3|7-11|5-9|9-13|9-17|21-26	0.6623163153198974
118	0-3|0-3|5-13|7-13|10-19|7-13|21-28	0.7201512233292463
118	0-3|0-3|3-16|5-8|13-19|7-12|19-31	0.7317876071573478
118	0-3|0-3|7-14|10-20|10-20|12-17|18-26	0.6941752537485364
118	0-3|0-3|3-10|6-11|10-24|16-22|19-26	0.6865171860837528
118	0-3|0-3|7-19|8-13|17-22|17-21|19-31	0.6886800931020644
118	0-3|0-3|5-11|8-16|15-26|18-23|16-21	0.6817596061987802
119	0-3|0-3|7-15|6-13|10-17|18-23|19-23	0.7126988530407644
119	0-3|0-3|7-15|5-10|12-20|9-18|18-29	0.7038809290607874
119	0-3|0-3|3-14|6-10|12-21|18-24|17-27	0.687028913610975
119	0-3|0-3|3-11|8-11|10-14|7-13|19-25	0.6829180554884483
119	0-3|0-3|4-8|8-22|10-16|18-23|19-28	0.7020203220331656
119	0-3|0-3|6-10|7-12|17-20|7-13|18-26	0.7017728313972612
119	0-3|0-3|3-12|5-8|10-16|16-21|19-33	0.7037122701438739
119	0-3|0-3|7-19|7-13|8-19|13-18|18-30	0.7176401108445634
119	0-3|0-3|3-13|7-11|8-17|16-23|18-28	0.7217408319194033
119	0-3|0-3|6-17|3-5|8-13|17-23|0-10	0.6237978696022618
120	0-3|0-3|7-12|6-11|10-19|7-14|16-29	0.7046682153570842
120	0-3|0-3|5-12|8-14|10-23|10-17|18-29	0.6806475841404424
120	0-3|0-3|7-17|7-9|10-14|10-16|19-25	0.6927661387862687
120	0-3|0-3|5-11|10-18|18-28|18-23|16-22	0.6908611284951026
120	0-3|0-3|5-15|7-9|8-16|12-21|18-29	0.7138296512660807
120	0-3|0-3|6-10|5-10|10-11|7-15|19-23	0.5128266323274656
120	0-3|0-3|7-15|7-14|17-25|7-10|14-24	0.7015182457277797
120	0-3|0-3|5-15|9-15|7-11|17-24|0-6	0.5774204247558313
120	0-3|0-3|6-13|5-8|12-19|16-19|16-25	0.7202267235906321
120	0-3|0-3|4-10|4-9|7-14|11-12|19-25	0.6914234303027034
121	0-3|0-3|6-8|10-14|7-13|12-15|18-28	0.6777668273710393
121	0-3|0-3|7-19|4-9|7-16|16-22|21-37	0.7329700478967192
121	0-3|0-3|5-13|8-11|14-16|11-18|18-29	0.7009734189823477
121	0-3|0-3|7-12|3-15|10-18|12-17|19-30	0.7025668416905739
121	0-3|0-3|7-11|10-14|17-21|16-20|19-29	0.6822928014533987
121	0-3|0-3|7-14|7-13|7-19|10-16|18-25	0.7153227111763951
121	0-3|0-3|7-9|8-15|10-19|18-26|18-30	0.718971266678606
121	0-3|0-3|6-10|7-11|7-16|18-26|19-26	0.7097679454929279
121	0-3|0-3|3-11|5-12|18-26|16-21|18-26	0.6920913489561099
121	0-3|0-3|3-13|4-13|12-19|18-21|19-25	0.7260555663698199
122	0-3|0-3|5-15|8-11|18-21|7-12|18-26	0.6889837786340499
122	0-3|0-3|6-14|8-11|9-18|9-15|18-29	0.7020418759356629
122	0-3|0-3|5-12|6-10|14-20|18-24|18-26	0.6875793313474369
122	0-3|0-3|3-8|6-12|15-20|18-24|18-27	0.6899580998495989
122	0-3|0-3|5-15|7-12|12-18|11-18|18-26	0.7075068712989316
122	0-3|0-3|3-7|4-9|13-25|7-13|14-23	0.7119093492325519
122	0-3|0-3|5-12|6-10|9-18|10-22|19-25	0.7184781362497206
122	0-3|0-3|3-11|9-12|10-19|12-23|19-28	0.7223987069963109
122	0-3|0-3|5-16|8-14|7-18|18-26|16-23	0.751812520086424
122	0-3|0-3|3-13|3-5|9-16|9-15|19-27	0.6952798382711816
123	0-3|0-3|3-9|7-12|9-11|7-17|19-30	0.7291315661603877
123	0-3|0-3|7-17|3-11|12-15|13-22|18-28	0.7026573944102764
123	0-3|0-3|4-10|8-16|8-18|12-15|20-27	0.6964227972332244
123	0-3|0-3|7-17|4-9|7-11|18-28|16-24	0.7244524000233616
123	0-3|0-3|4-11|5-11|9-13|9-17|18-28	0.7149986092982539
123	0-3|0-3|4-10|6-16|7-11|18-26|19-31	0.6848041098079003
123	0-3|0-3|7-15|3-11|12-16|18-30|16-25	0.7295831848688173
123	0-3|0-3|5-9|8-12|11-15|10-20|15-28	0.6897400669505228
123	0-3|0-3|3-9|7-14|8-16|12-22|5-13	0.6909138986583259
123	0-3|0-3|4-9|7-13|8-11|7-12|19-29	0.6910297444995837
124	0-3|0-3|4-6|6-10|8-19|9-13|18-23	0.7149809933061959
124	0-3|0-3|4-12|10-15|12-20|12-16|16-24	0.703319998545503
124	0-3|0-3|9-19|6-10|7-16|16-23|19-29	0.7161114252600932
124	0-3|0-3|5-10|5-10|12-20|8-12|18-30	0.7149312763208763
124	0-3|0-3|7-12|10-14|18-22|10-15|16-26	0.7276679013642099
124	0-3|0-3|3-16|3-5|12-21|12-21|19-27	0.7125528982765196
124	0-3|0-3|3-10|6-14|10-14|12-20|19-25	0.7089508198912678
124	0-3|0-3|7-17|7-17|9-13|10-17|3-14	0.6311244495693399
124	0-3|0-3|4-12|8-19|7-14|7-11|18-26	0.7016200587852957
124	0-3|0-3|3-9|10-15|13-18|11-20|16-23	0.6983977817139755
125	0-3|0-3|3-13|7-13|10-18|9-13|16-26	0.7109008197823826
125	0-3|0-3|6-12|10-17|12-20|18-24|18-24	0.7237444299737076
125	0-3|0-3|5-14|10-19|9-24|13-18|19-25	0.7018935865104599
125	0-3|0-3|6-14|5-9|12-16|9-19|19-28	0.7009253716720761
125	0-3|0-3|7-13|5-10|8-12|8-18|18-32	0.7111240765041875
125	0-3|0-3|3-8|10-18|10-18|9-17|19-24	0.7226348069410169
125	0-3|0-3|8-17|10-18|13-21|8-13|19-28	0.6940537658076807
125	0-3|0-3|7-12|7-11|15-25|7-13|16-27	0.687308770935898
125	0-3|0-3|7-19|6-10|11-15|9-22|16-26	0.7167446240987924
125	0-3|0-3|7-17|7-11|12-18|7-15|19-27	0.7009679232712813
126	0-3|0-3|7-14|10-17|14-21|18-24|18-28	0.6920146553482753
126	0-3|0-3|5-11|10-16|10-20|9-17|18-29	0.6954255285642169
126	0-3|0-3|3-7|10-16|10-17|13-18|5-17	0.6345163941922727
126	0-3|0-3|6-17|3-13|8-20|9-16|3-11	0.6566891788477528
126	0-3|0-3|3-7|9-13|7-15|8-15|19-29	0.7159808030285384
126	0-3|0-3|3-10|10-15|11-19|9-18|21-25	0.7242581239540927
126	0-3|0-3|4-11|8-12|10-20|18-26|17-28	0.7330855014144434
126	0-3|0-3|9-17|5-15|18-24|16-27|16-28	0.7046690170872593
126	0-3|0-3|6-14|10-16|9-17|9-12|18-25	0.7024650276585809
126	0-3|0-3|3-10|9-15|7-18|16-24|19-32	0.7465364856133285
127	0-3|0-3|4-13|8-15|8-15|9-16|16-19	0.6480868290208825
127	0-3|0-3|7-15|10-16|10-15|10-14|19-32	0.6886837110608611
127	0-3|0-3|4-10|9-18|8-16|18-23|18-33	0.7153335025808621
127	0-3|0-3|3-8|10-16|14-16|12-16|18-30	0.6828128223315073
127	0-3|0-3|6-14|5-8|8-17|18-24|19-25	0.7243112365839279
127	0-3|0-3|6-11|6-12|12-20|10-19|18-31	0.7154111843163062
127	0-3|0-3|7-17|9-12|12-18|7-8|16-26	0.70533345665121
127	0-3|0-3|5-17|6-12|15-23|18-24|15-25	0.7092043418310578
127	0-3|0-3|3-14|7-11|7-14|18-24|16-25	0.7416175733036009
127	0-3|0-3|6-12|5-10|12-24|12-19|18-25	0.6828718291731763
128	0-3|0-3|3-9|8-11|8-14|12-18|18-30	0.7193128311188058
128	0-3|0-3|7-15|10-17|7-12|9-19|6-15	0.649960880658999
128	0-3|0-3|5-16|6-14|14-26|11-14|18-25	0.6868792774331379
128	0-3|0-3|6-8|7-11|7-13|17-23|19-34	0.6890796207049361
128	0-3|0-3|6-16|5-11|12-19|7-11|18-25	0.7259658224697638
128	0-3|0-3|3-17|7-11|10-18|12-20|3-16	0.6889087795171529
128	0-3|0-3|5-15|6-12|14-23|18-23|19-31	0.7015040576680421
128	0-3|0-3|3-11|5-12|9-14|7-9|18-28	0.6904535019328192
128	0-3|0-3|3-14|8-15|12-19|9-20|2-8	0.7382171718765639
128	0-3|0-3|5-10|10-14|10-20|18-22|19-31	0.7012734625760404
129	0-3|0-3|3-11|8-14|7-14|7-13|3-13	0.5562922195224589
129	0-3|0-3|7-12|7-11|10-14|18-22|16-21	0.6295021196661043
129	0-3|0-3|7-13|8-13|10-14|7-16|19-26	0.6927129113670273
129	0-3|0-3|5-17|10-13|12-18|17-23|19-31	0.7004967157065468
129	0-3|0-3|6-18|4-9|12-20|7-11|16-31	0.7178072917785068
129	0-3|0-3|7-13|6-13|10-15|9-14|18-21	0.6332335587728554
129	0-3|0-3|10-19|6-15|9-13|8-15|18-25	0.7040363423399965
129	0-3|0-3|7-15|8-11|13-22|10-17|21-32	0.6791380847326027
129	0-3|0-3|3-13|10-14|8-17|9-13|19-26	0.7199424865242232
129	0-3|0-3|7-14|8-14|9-14|12-18|16-22	0.6649185341486087
130	0-3|0-3|5-17|7-9|7-13|7-18|19-28	0.7100181434947777
130	0-3|0-3|7-12|4-7|18-27|7-13|18-26	0.6727018057628654
130	0-3|0-3|6-16|4-8|13-21|18-21|20-24	0.684924962447648
130	0-3|0-3|3-17|10-12|12-15|7-17|18-26	0.7214047325504325
130	0-3|0-3|6-11|6-13|10-16|18-22|19-33	0.7013613398903481
130	0-3|0-3|7-15|8-12|13-20|9-16|20-25	0.703616256487262
130	0-3|0-3|5-16|10-13|12-15|12-20|19-25	0.6919716047336854
130	0-3|0-3|3-13|10-13|10-16|9-15|16-24	0.7308703430198306
130	0-3|0-3|7-15|5-8|17-23|12-14|16-32	0.7018330489183064
130	0-3|0-3|5-14|8-12|12-21|16-18|3-8	0.7108612872479827
131	0-3|0-3|3-13|10-15|13-21|7-11|19-25	0.6941152606586699
131	0-3|0-3|6-7|4-8|12-18|16-22|10-19	0.2309436256728151
131	0-3|0-3|6-16|7-12|15-23|12-19|19-26	0.7029073617168384
131	0-3|0-3|4-10|6-12|7-12|9-16|19-32	0.7078221939092821
131	0-3|0-3|5-14|7-10|7-13|18-23|19-31	0.7028150795136294
131	0-3|0-3|5-16|7-14|8-9|18-28|18-21	0.42331253344450703
131	0-3|0-3|6-11|5-12|8-14|12-19|19-27	0.7196432871344423
131	0-3|0-3|3-12|6-9|12-18|16-26|16-28	0.7337540182378164
131	0-3|0-3|3-12|6-12|10-16|18-23|19-32	0.7046170179009899
131	0-3|0-3|6-14|5-8|13-20|9-12|19-29	0.7109744863377517
132	0-3|0-3|7-15|7-11|10-13|18-24|19-29	0.6928118005482109
132	0-3|0-3|5-14|6-13|10-15|7-10|19-28	0.6919660448783529
132	0-3|0-3|6-14|5-11|14-22|7-17|16-24	0.6825863010314779
132	0-3|0-3|3-7|9-12|10-20|18-20|18-25	0.694170052359123
132	0-3|0-3|6-16|7-13|14-23|10-19|18-29	0.7074492622125645
132	0-3|0-3|4-7|7-15|12-16|16-22|18-36	0.7267061861753743
132	0-3|0-3|5-12|7-12|13-21|7-12|3-13	0.7114382904514559
132	0-3|0-3|3-15|8-14|12-19|9-14|19-27	0.7274806480831769
132	0-3|0-3|5-12|4-9|18-26|16-21|19-34	0.687580398758513
132	0-3|0-3|5-16|10-16|12-24|7-16|19-22	0.6798775604873797
133	0-3|0-3|6-17|10-17|14-25|9-18|21-32	0.7008797670980408
133	0-3|0-3|3-7|7-14|15-20|12-17|19-24	0.7101459559126048
133	0-3|0-3|7-20|5-16|9-18|12-18|9-20	0.6214550882341996
133	0-3|0-3|6-14|8-12|10-16|13-17|19-26	0.7009832857965682
133	0-3|0-3|6-14|3-10|13-21|9-14|16-25	0.703580682124409
133	0-3|0-3|5-14|8-10|8-14|8-11|16-28	0.713171468862223
133	0-3|0-3|7-17|3-8|7-8|7-9|22-29	0.5323888150009906
133	0-3|0-3|5-12|7-9|7-11|9-16|19-33	0.703063244096949
133	0-3|0-3|5-13|8-12|8-17|7-12|19-27	0.714089894682174
133	0-3|0-3|5-10|5-15|7-12|18-23|19-30	0.6885903112208566
134	0-3|0-3|7-14|8-9|8-15|7-15|21-24	0.671809052038015
134	0-3|0-3|6-13|10-13|7-17|16-20|15-23	0.720347025340707
134	0-3|0-3|5-13|5-11|8-16|10-13|21-27	0.6907970267689133
134	0-3|0-3|4-10|5-13|9-14|18-22|18-28	0.7040560271600428
134	0-3|0-3|7-11|3-12|8-17|7-15|20-31	0.7043699534682302
134	0-3|0-3|3-9|7-13|7-15|18-28|19-30	0.7246351858849054
134	0-3|0-3|5-13|10-13|15-24|7-12|16-26	0.7066598408490651
134	0-3|0-3|3-11|7-14|14-20|7-13|16-24	0.7253902408540128
134	0-3|0-3|5-13|8-12|13-21|7-14|20-31	0.7026767294606024
134	0-3|0-3|3-14|4-6|7-13|18-21|18-25	0.6998197761059538
135	0-3|0-3|8-15|10-16|7-15|17-24|19-28	0.6911056603301755
135	0-3|0-3|7-16|7-10|7-12|18-25|18-35	0.6961655185474502
135	0-3|0-3|7-16|7-10|12-17|9-13|21-29	0.6867247699227875
135	0-3|0-3|3-5|7-14|10-19|9-15|21-27	0.6541624707097842
135	0-3|0-3|5-13|10-17|10-18|7-10|18-28	0.6788672511892518
135	0-3|0-3|5-11|10-18|7-12|7-16|19-27	0.697144087996634
135	0-3|0-3|3-12|10-14|8-17|7-10|19-28	0.7148394752404699
135	0-3|0-3|5-16|9-15|10-14|7-14|9-25	0.6943144662060382
135	0-3|0-3|3-9|7-12|7-17|8-13|18-23	0.7350568003904353
135	0-3|0-3|5-11|10-15|9-15|9-13|18-29	0.6972020201344881
136	0-3|0-3|8-16|8-15|7-14|8-15|19-26	0.6897153938640384
136	0-3|0-3|5-15|7-10|10-18|9-17|19-35	0.7069536314572696
136	0-3|0-3|5-22|10-15|7-14|9-10|3-7	0.551884232062676
136	0-3|0-3|4-9|4-8|16-26|9-15|19-22	0.6501967350644303
136	0-3|0-3|7-15|10-14|9-19|9-15|19-39	0.6935390958239749
136	0-3|0-3|5-10|3-12|12-21|13-20|19-29	0.6873877012133053
136	0-3|0-3|3-12|8-10|7-12|17-18|19-24	0.6851613957644133
136	0-3|0-3|6-15|6-11|10-14|13-18|18-29	0.7074770445339712
136	0-3|0-3|7-14|6-9|7-13|12-19|19-28	0.6918641020219791
136	0-3|0-3|5-15|8-14|8-19|10-18|18-26	0.7213107817667959
137	0-3|0-3|7-16|6-7|12-17|18-23|19-26	0.7004411649480093
137	0-3|0-3|5-11|8-12|10-28|8-14|16-25	0.697848470967609
137	0-3|0-3|7-16|9-15|8-12|7-12|19-28	0.6970829950702399
137	0-3|0-3|3-15|8-13|10-14|16-19|1-9	0.6290457500519252
137	0-3|0-3|7-11|10-20|12-18|13-18|18-27	0.6997201894945765
137	0-3|0-3|5-12|3-5|15-26|8-12|19-27	0.6724811023867682
137	0-3|0-3|3-16|6-9|7-11|18-20|18-24	0.6828229271345998
137	0-3|0-3|5-8|5-11|12-20|18-23|18-26	0.722302658944779
137	0-3|0-3|5-16|10-16|10-20|16-20|3-10	0.741948086274632
137	0-3|0-3|5-14|10-14|9-16|9-16|18-24	0.6991869711473375
138	0-3|0-3|5-11|8-14|8-17|10-14|18-25	0.7177317381896109
138	0-3|0-3|5-14|10-16|10-13|9-19|19-26	0.710271579553649
138	0-3|0-3|10-11|7-13|12-20|7-15|19-31	0.5531991775738632
138	0-3|0-3|3-15|6-11|13-18|7-13|19-26	0.735572887578633
138	0-3|0-3|7-11|6-15|9-15|16-24|18-26	0.7034495782299355
138	0-3|0-3|5-15|10-13|14-28|7-13|19-28	0.6973733432341112
138	0-3|0-3|7-23|8-12|12-15|7-13|18-26	0.6757538853797591
138	0-3|0-3|3-12|9-12|18-26|8-14|18-30	0.6979074543635313
138	0-3|0-3|3-12|5-10|10-17|7-12|19-29	0.7149592225840425
138	0-3|0-3|7-16|5-10|7-14|13-18|19-28	0.7141185397196094
139	0-3|0-3|4-16|5-12|8-15|18-25|18-25	0.7116871935313618
139	0-3|0-3|5-11|4-13|17-23|7-11|19-34	0.6829659434169788
139	0-3|0-3|3-12|5-6|13-16|9-15|19-31	0.6921724690778103
139	0-3|0-3|7-18|8-13|8-14|18-21|19-28	0.6958954486229036
139	0-3|0-3|6-17|7-12|13-19|16-24|19-27	0.6961799797385662
139	0-3|0-3|7-18|10-15|13-23|17-21|19-24	0.6879003901590692
139	0-3|0-3|6-14|7-11|9-15|16-21|19-28	0.6991208251361759
139	0-3|0-3|7-18|8-15|10-18|12-17|18-27	0.7022199507965318
139	0-3|0-3|4-11|7-13|17-22|8-10|19-28	0.6954211563630248
139	0-3|0-3|7-15|10-15|13-19|8-11|19-27	0.7053019350792783
140	0-3|0-3|3-11|8-13|8-20|12-16|18-24	0.7187996964228018
140	0-3|0-3|4-15|10-14|12-20|9-18|16-29	0.7340245392683032
140	0-3|0-3|3-13|5-12|13-17|12-20|16-21	0.6825789904500126
140	0-3|0-3|5-17|3-5|13-19|18-26|19-29	0.7071197641555186
140	0-3|0-3|3-12|10-13|12-14|7-14|20-28	0.7008681112065088
140	0-3|0-3|5-13|6-12|8-16|9-17|19-25	0.7144245125972749
140	0-3|0-3|5-13|10-14|7-17|18-23|3-12	0.7128353289490755
140	0-3|0-3|7-16|10-16|8-18|7-11|18-30	0.703637213416788
140	0-3|0-3|7-16|10-16|10-16|7-11|3-13	0.6147054775872711
140	0-3|0-3|3-4|7-13|9-18|13-16|19-24	0.546771066104557
141	0-3|0-3|3-14|3-10|12-23|18-26|16-26	0.7040297040569677
141	0-3|0-3|3-9|3-8|7-12|9-12|18-27	0.6879985479311169
141	0-3|0-3|7-17|8-14|10-16|12-16|18-29	0.698617182725201
141	0-3|0-3|7-14|6-7|10-14|12-17|5-12	0.62483238116256
141	0-3|0-3|3-10|6-14|10-12|7-11|16-31	0.7088310307409481
141	0-3|0-3|7-13|6-12|10-14|18-26|19-29	0.6898011983672605
141	0-3|0-3|3-12|3-9|7-12|16-21|18-28	0.6772700376716286
141	0-3|0-3|5-12|6-14|10-21|8-15|19-32	0.69810119637009
141	0-3|0-3|3-12|10-16|9-13|18-23|18-26	0.6941883212469717
141	0-3|0-3|7-13|6-10|12-18|12-18|19-30	0.7081070933573423
142	0-3|0-3|6-19|10-16|8-16|7-16|18-20	0.5993804923211864
142	0-3|0-3|4-16|8-12|10-17|9-18|16-23	0.7326892217278125
142	0-3|0-3|6-12|8-14|18-26|16-18|18-27	0.6915950826874632
142	0-3|0-3|4-11|7-14|18-22|10-13|19-28	0.6935685095368832
142	0-3|0-3|7-16|7-13|16-22|13-19|16-28	0.7072112284797778
142	0-3|0-3|5-12|5-11|18-28|16-23|19-32	0.6931996976463828
142	0-3|0-3|7-17|4-9|9-15|7-18|7-16	0.5938826980200392
142	0-3|0-3|7-21|10-13|8-11|7-10|18-24	0.6836988796887358
142	0-3|0-3|5-13|3-8|14-19|7-12|19-25	0.7230222531925264
142	0-3|0-3|3-15|6-14|7-13|9-18|19-29	0.7036074822964691
143	0-3|0-3|7-16|8-13|17-25|9-19|19-23	0.7172183337830295
143	0-3|0-3|7-11|8-12|10-19|18-23|16-23	0.7223765705349104
143	0-3|0-3|3-10|6-10|13-22|16-27|19-28	0.6804921893432756
143	0-3|0-3|3-9|7-10|7-14|7-10|18-27	0.6886604690549578
143	0-3|0-3|7-20|5-7|9-14|9-13|18-21	0.650427878032265
143	0-3|0-3|7-24|10-21|17-19|13-22|16-22	0.5930591922645034
143	0-3|0-3|3-17|3-7|10-18|9-17|19-27	0.7132581621699241
143	0-3|0-3|7-13|8-18|10-17|7-10|21-31	0.6775691799436251
143	0-3|0-3|3-6|8-15|7-15|18-23|19-30	0.7185735500257825
143	0-3|0-3|3-13|8-13|10-16|13-31|19-22	0.6805694498259287
144	0-3|0-3|3-8|8-12|8-16|7-9|19-24	0.7058472576749598
144	0-3|0-3|6-12|7-11|7-12|16-18|19-25	0.689898633651724
144	0-3|0-3|6-13|7-14|18-29|11-14|19-26	0.7001080920341601
144	0-3|0-3|4-9|10-16|7-17|18-26|19-34	0.7386305666478553
144	0-3|0-3|5-13|6-12|10-15|9-16|19-25	0.7032915653717687
144	0-3|0-3|3-13|4-6|18-25|14-21|19-34	0.6807528269388499
144	0-3|0-3|7-12|3-10|7-10|18-26|19-32	0.6877071052305864
144	0-3|0-3|7-13|6-9|12-22|12-18|19-27	0.6857496799854914
144	0-3|0-3|6-11|10-16|12-20|18-27|19-30	0.7206662336876181
144	0-3|0-3|6-13|8-13|7-16|9-15|13-21	0.6598865453909621
145	0-3|0-3|6-11|4-13|18-23|16-25|18-23	0.6992817024403348
145	0-3|0-3|5-14|5-7|7-16|8-14|7-16	0.5819835092280682
145	0-3|0-3|7-14|5-12|12-15|17-24|16-24	0.7195202963804594
145	0-3|0-3|9-15|6-17|7-15|13-16|19-31	0.7025100500396596
145	0-3|0-3|9-15|7-12|7-11|9-16|18-28	0.7079434828821884
145	0-3|0-3|5-12|10-11|12-17|9-13|19-27	0.706420536963402
145	0-3|0-3|6-10|8-15|12-21|7-16|18-35	0.6895420948049207
145	0-3|0-3|7-16|7-16|10-13|9-19|19-25	0.7011080225849804
145	0-3|0-3|7-17|8-15|7-12|13-21|18-26	0.699057671261641
145	0-3|0-3|3-12|6-12|10-14|9-16|19-28	0.7015233485318387
146	0-3|0-3|7-15|7-10|13-18|7-11|19-36	0.6909849362142094
146	0-3|0-3|6-14|10-14|12-19|11-18|18-30	0.7215996852989713
146	0-3|0-3|3-11|4-11|9-21|7-13|18-24	0.6984354057578216
146	0-3|0-3|6-14|4-7|13-22|18-25|18-30	0.6988019419591491
146	0-3|0-3|7-17|5-12|9-16|16-23|19-31	0.6960637237462379
146	0-3|0-3|3-14|6-12|7-20|8-16|19-25	0.7303604143046439
146	0-3|0-3|7-13|7-11|15-21|12-17|19-31	0.689694678029191
146	0-3|0-3|3-10|6-9|9-15|7-17|19-32	0.7043681401552049
146	0-3|0-3|5-14|10-14|8-13|12-18|14-26	0.70374978677939
146	0-3|0-3|9-13|7-9|9-14|9-22|19-25	0.6863814404470588
147	0-3|0-3|3-18|10-13|7-12|18-23|19-25	0.7242246398905152
147	0-3|0-3|5-12|8-16|14-20|7-11|19-26	0.6958234345368981
147	0-3|0-3|3-11|6-12|10-17|13-22|16-25	0.7250488926156421
147	0-3|0-3|3-17|10-16|8-14|15-20|4-13	0.6180337699912457
147	0-3|0-3|7-17|8-15|12-18|18-24|16-27	0.7266328162086735
147	0-3|0-3|3-7|7-11|7-15|12-14|16-23	0.7211192599325167
147	0-3|0-3|3-6|4-9|9-15|18-23|17-24	0.7227776243160345
147	0-3|0-3|6-8|7-13|13-19|12-18|19-28	0.6948934044174269
147	0-3|0-3|3-10|7-16|9-15|11-19|19-28	0.7053706163877506
147	0-3|0-3|5-16|6-13|17-20|7-12|16-27	0.7184749951337386
148	0-3|0-3|5-9|6-11|12-21|18-23|19-24	0.6863203868113915
148	0-3|0-3|6-11|7-14|7-11|9-16|19-24	0.7043727373580547
148	0-3|0-3|4-8|7-10|13-22|7-13|15-27	0.6783549246553914
148	0-3|0-3|7-14|4-11|7-14|9-18|18-23	0.7295866587844115
148	0-3|0-3|3-11|10-16|12-29|18-23|13-22	0.7151219274038539
148	0-3|0-3|3-8|8-13|12-21|18-21|19-28	0.6913875832487543
148	0-3|0-3|6-15|4-7|13-20|10-18|16-25	0.7255862302916872
148	0-3|0-3|5-7|10-13|12-21|16-21|19-24	0.6653163351582625
148	0-3|0-3|5-10|7-13|7-18|9-16|19-34	0.7074633155489152
148	0-3|0-3|3-10|3-7|10-17|7-11|18-31	0.724416088379524
149	0-3|0-3|5-11|10-15|12-21|18-20|19-32	0.6955205081465649
149	0-3|0-3|6-8|6-12|10-15|7-13|18-31	0.6910970273509598
149	0-3|0-3|4-13|5-9|12-20|18-24|19-27	0.7177965780194953
149	0-3|0-3|4-12|8-12|7-13|16-22|16-23	0.7159323266402317
149	0-3|0-3|7-13|7-14|9-18|18-25|20-25	0.7365034787359416
149	0-3|0-3|3-13|10-19|7-14|12-15|19-25	0.697057947589903
149	0-3|0-3|6-8|8-14|7-14|7-14|15-23	0.703830047389682
149	0-3|0-3|3-15|3-7|13-20|11-18|19-29	0.7172746790930866
149	0-3|0-3|4-11|5-9|12-20|18-22|16-25	0.7211088415808882
149	0-3|0-3|7-11|10-15|17-20|18-22|18-28	0.6742367206767355
150	0-3|0-3|4-17|6-12|10-18|7-15|19-28	0.7150531673762773
150	0-3|0-3|3-9|10-15|8-14|18-23|18-29	0.708476800999526
150	0-3|0-3|3-12|5-7|7-15|7-14|16-26	0.7273537496437009
150	0-3|0-3|5-12|8-13|8-13|7-17|19-27	0.6886918971283718
150	0-3|0-3|7-9|7-15|12-24|18-25|19-25	0.6597596199948625
150	0-3|0-3|9-16|5-8|8-15|18-24|18-27	0.7056186467697991
150	0-3|0-3|5-17|5-11|8-15|18-31|10-22	0.716242881714265
150	0-3|0-3|7-17|7-14|7-18|12-16|18-25	0.698539458864526
150	0-3|0-3|5-11|7-8|10-17|10-18|18-27	0.704001544597389
150	0-3|0-3|6-11|5-9|12-23|18-24|19-29	0.6856972907583293
151	0-3|0-3|5-16|7-12|16-21|12-18|18-25	0.7116185119329979
151	0-3|0-3|6-14|5-10|12-17|12-17|16-19	0.6377100139566341
151	0-3|0-3|3-11|8-15|8-13|18-23|16-29	0.7051187502973149
151	0-3|0-3|5-10|8-13|7-14|7-16|19-30	0.7184454521388701
151	0-3|0-3|5-11|6-11|9-14|18-28|16-26	0.7416527632280683
151	0-3|0-3|6-15|7-11|16-24|18-27|16-23	0.7131415155273997
151	0-3|0-3|7-17|3-4|10-16|12-20|19-22	0.6786085678585966
151	0-3|0-3|4-11|4-11|7-14|18-23|19-33	0.707319260462373
151	0-3|0-3|3-9|5-8|9-15|17-23|18-26	0.6991238801761273
151	0-3|0-3|7-10|10-16|10-17|18-22|19-28	0.7168914653219637
152	0-3|0-3|7-15|6-9|8-12|12-19|8-15	0.6087974796262069
152	0-3|0-3|3-10|5-12|12-19|9-12|18-23	0.7336200844609797
152	0-3|0-3|5-16|3-7|7-13|7-12|20-27	0.6954063465549113
152	0-3|0-3|3-13|3-9|10-17|8-13|18-28	0.6965050895589873
152	0-3|0-3|6-14|6-10|10-16|13-22|18-28	0.713015670989312
152	0-3|0-3|7-12|10-14|7-17|16-21|19-28	0.7240871950986835
152	0-3|0-3|5-13|8-11|7-16|9-15|18-31	0.7221996037666805
152	0-3|0-3|7-16|5-12|10-12|12-20|13-22	0.6729909648190944
152	0-3|0-3|5-11|3-11|7-8|16-23|16-23	0.26600555379860874
152	0-3|0-3|6-21|6-13|14-20|7-14|16-26	0.7284883031326065
153	0-3|0-3|7-17|8-12|14-23|16-21|18-23	0.7061001094288429
153	0-3|0-3|9-18|9-15|12-19|9-12|10-21	0.6023341426790212
153	0-3|0-3|5-7|4-13|8-15|18-24|19-28	0.6744790174775196
153	0-3|0-3|3-11|5-10|9-18|12-17|16-21	0.6958344430080063
153	0-3|0-3|7-14|10-17|17-18|18-23|18-29	0.3700376425785684
153	0-3|0-3|7-16|8-15|12-22|8-15|18-30	0.6970825248231564
